model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration

Decision Tree,entropy,27,3,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00197

Decision Tree,entropy,27,3,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00203

Decision Tree,entropy,27,4,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,4,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00198

Decision Tree,entropy,27,4,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.002

Decision Tree,entropy,27,4,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00302

Decision Tree,entropy,27,5,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00195

Decision Tree,entropy,27,5,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,27,5,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00099

Decision Tree,entropy,27,5,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.951,0.00199

Decision Tree,entropy,27,6,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00202

Decision Tree,entropy,27,6,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00298

Decision Tree,entropy,27,6,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.00352

Decision Tree,entropy,27,6,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00351

Decision Tree,entropy,27,7,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,7,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,entropy,27,7,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,7,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.00318

Decision Tree,entropy,27,8,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00197

Decision Tree,entropy,27,8,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00352

Decision Tree,entropy,27,8,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00101

Decision Tree,entropy,27,8,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,9,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00401

Decision Tree,entropy,27,9,auto,0,0,0,0,0,0,0,0,0,0.988,0.988,0.775,0.778,0.003

Decision Tree,entropy,27,9,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,27,9,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00201

Decision Tree,entropy,27,10,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00204

Decision Tree,entropy,27,10,auto,0,0,0,0,0,0,0,0,0,0.994,0.994,0.95,0.948,0.00258

Decision Tree,entropy,27,10,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00202

Decision Tree,entropy,27,10,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.00202

Decision Tree,entropy,27,11,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,27,11,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00303

Decision Tree,entropy,27,11,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00353

Decision Tree,entropy,27,11,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.974,0.00204

Decision Tree,entropy,27,12,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,27,12,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00293

Decision Tree,entropy,27,12,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00104

Decision Tree,entropy,27,12,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00194

Decision Tree,entropy,27,13,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00204

Decision Tree,entropy,27,13,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00254

Decision Tree,entropy,27,13,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00403

Decision Tree,entropy,27,13,log2,0,0,0,0,0,0,0,0,0,0.975,0.975,0.925,0.926,0.00403

Decision Tree,entropy,27,14,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,entropy,27,14,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.004

Decision Tree,entropy,27,14,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.949,0.00253

Decision Tree,entropy,27,14,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,15,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,15,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,15,sqrt,0,0,0,0,0,0,0,0,0,0.994,0.994,0.95,0.95,0.002

Decision Tree,entropy,27,15,log2,0,0,0,0,0,0,0,0,0,0.919,0.916,0.95,0.95,0.00202

Decision Tree,entropy,27,16,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,16,auto,0,0,0,0,0,0,0,0,0,0.988,0.988,0.975,0.975,0.003

Decision Tree,entropy,27,16,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00299

Decision Tree,entropy,27,16,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00253

Decision Tree,entropy,27,17,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,17,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,entropy,27,17,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0046

Decision Tree,entropy,27,17,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.974,0.00401

Decision Tree,entropy,27,18,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,entropy,27,18,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.004

Decision Tree,entropy,27,18,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,entropy,27,18,log2,0,0,0,0,0,0,0,0,0,0.938,0.937,0.875,0.872,0.004

Decision Tree,entropy,27,19,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,27,19,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00501

Decision Tree,entropy,27,19,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00352

Decision Tree,entropy,27,19,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,27,20,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00352

Decision Tree,entropy,27,20,auto,0,0,0,0,0,0,0,0,0,0.994,0.994,0.95,0.95,0.00351

Decision Tree,entropy,27,20,sqrt,0,0,0,0,0,0,0,0,0,0.925,0.923,0.875,0.865,0.00301

Decision Tree,entropy,27,20,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,1,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00151

Decision Tree,gini,28,1,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,1,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.925,0.924,0.00352

Decision Tree,gini,28,1,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,gini,28,2,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00152

Decision Tree,gini,28,2,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.925,0.924,0.002

Decision Tree,gini,28,2,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,2,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00253

Decision Tree,gini,28,3,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,gini,28,3,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,gini,28,3,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,3,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,gini,28,4,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,4,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,4,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,4,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00251

Decision Tree,gini,28,5,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,5,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00567

Decision Tree,gini,28,5,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,5,log2,0,0,0,0,0,0,0,0,0,0.988,0.988,0.9,0.9,0.002

Decision Tree,gini,28,6,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,gini,28,6,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.005

Decision Tree,gini,28,6,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00302

Decision Tree,gini,28,6,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,28,7,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00501

Decision Tree,gini,28,7,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,7,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0019

Decision Tree,gini,28,7,log2,0,0,0,0,0,0,0,0,0,0.975,0.975,0.975,0.976,0.00093

Decision Tree,gini,28,8,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00305

Decision Tree,gini,28,8,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00303

Decision Tree,gini,28,8,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.002

Decision Tree,gini,28,8,log2,0,0,0,0,0,0,0,0,0,0.969,0.968,0.95,0.948,0.001

Decision Tree,gini,28,9,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,9,auto,0,0,0,0,0,0,0,0,0,0.969,0.969,0.875,0.877,0.002

Decision Tree,gini,28,9,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00353

Decision Tree,gini,28,9,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00151

Decision Tree,gini,28,10,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,10,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.974,0.00301

Decision Tree,gini,28,10,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,gini,28,10,log2,0,0,0,0,0,0,0,0,0,0.994,0.994,1.0,1.0,0.00104

Decision Tree,gini,28,11,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00104

Decision Tree,gini,28,11,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00202

Decision Tree,gini,28,11,sqrt,0,0,0,0,0,0,0,0,0,0.975,0.975,0.95,0.951,0.002

Decision Tree,gini,28,11,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00204

Decision Tree,gini,28,12,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00255

Decision Tree,gini,28,12,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.925,0.922,0.002

Decision Tree,gini,28,12,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,12,log2,0,0,0,0,0,0,0,0,0,0.95,0.948,0.95,0.948,0.003

Decision Tree,gini,28,13,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,gini,28,13,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00202

Decision Tree,gini,28,13,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,13,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00098

Decision Tree,gini,28,14,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00197

Decision Tree,gini,28,14,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00205

Decision Tree,gini,28,14,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,gini,28,14,log2,0,0,0,0,0,0,0,0,0,0.988,0.988,0.95,0.951,0.002

Decision Tree,gini,28,15,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,15,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00255

Decision Tree,gini,28,15,sqrt,0,0,0,0,0,0,0,0,0,0.994,0.994,1.0,1.0,0.00204

Decision Tree,gini,28,15,log2,0,0,0,0,0,0,0,0,0,0.994,0.994,0.975,0.975,0.001

Decision Tree,gini,28,16,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00099

Decision Tree,gini,28,16,auto,0,0,0,0,0,0,0,0,0,0.994,0.994,1.0,1.0,0.00251

Decision Tree,gini,28,16,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00404

Decision Tree,gini,28,16,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,17,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,17,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00203

Decision Tree,gini,28,17,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00242

Decision Tree,gini,28,17,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00103

Decision Tree,gini,28,18,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00303

Decision Tree,gini,28,18,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00197

Decision Tree,gini,28,18,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,18,log2,0,0,0,0,0,0,0,0,0,0.912,0.909,0.85,0.857,0.00105

Decision Tree,gini,28,19,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00292

Decision Tree,gini,28,19,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00151

Decision Tree,gini,28,19,sqrt,0,0,0,0,0,0,0,0,0,0.881,0.88,0.825,0.841,0.00152

Decision Tree,gini,28,19,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,20,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,28,20,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00451

Decision Tree,gini,28,20,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,28,20,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00299

Decision Tree,entropy,28,1,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,1,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,1,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00158

Decision Tree,entropy,28,1,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00159

Decision Tree,entropy,28,2,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00199

Decision Tree,entropy,28,2,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,2,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,2,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00199

Decision Tree,entropy,28,3,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00206

Decision Tree,entropy,28,3,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9,0.892,0.00252

Decision Tree,entropy,28,3,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00104

Decision Tree,entropy,28,3,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.974,0.002

Decision Tree,entropy,28,4,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00203

Decision Tree,entropy,28,4,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00302

Decision Tree,entropy,28,4,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00107

Decision Tree,entropy,28,4,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,entropy,28,5,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,5,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,entropy,28,5,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00253

Decision Tree,entropy,28,5,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00157

Decision Tree,entropy,28,6,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00212

Decision Tree,entropy,28,6,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.00196

Decision Tree,entropy,28,6,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00096

Decision Tree,entropy,28,6,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00103

Decision Tree,entropy,28,7,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00103

Decision Tree,entropy,28,7,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00428

Decision Tree,entropy,28,7,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00196

Decision Tree,entropy,28,7,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.949,0.00346

Decision Tree,entropy,28,8,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00204

Decision Tree,entropy,28,8,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,8,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.00201

Decision Tree,entropy,28,8,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.925,0.926,0.00151

Decision Tree,entropy,28,9,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00151

Decision Tree,entropy,28,9,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00297

Decision Tree,entropy,28,9,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00151

Decision Tree,entropy,28,9,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00199

Decision Tree,entropy,28,10,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,10,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,entropy,28,10,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,10,log2,0,0,0,0,0,0,0,0,0,0.994,0.994,1.0,1.0,0.002

Decision Tree,entropy,28,11,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,28,11,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00356

Decision Tree,entropy,28,11,sqrt,0,0,0,0,0,0,0,0,0,0.981,0.981,0.925,0.926,0.00201

Decision Tree,entropy,28,11,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,12,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,12,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,28,12,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,12,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00196

Decision Tree,entropy,28,13,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,13,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,13,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00204

Decision Tree,entropy,28,13,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.974,0.002

Decision Tree,entropy,28,14,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,14,auto,0,0,0,0,0,0,0,0,0,0.956,0.956,0.9,0.897,0.003

Decision Tree,entropy,28,14,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,28,14,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,15,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,15,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00201

Decision Tree,entropy,28,15,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,entropy,28,15,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0015

Decision Tree,entropy,28,16,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00094

Decision Tree,entropy,28,16,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,16,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,16,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,17,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00108

Decision Tree,entropy,28,17,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,17,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0036

Decision Tree,entropy,28,17,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,18,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,entropy,28,18,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00251

Decision Tree,entropy,28,18,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00301

Decision Tree,entropy,28,18,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,entropy,28,19,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00252

Decision Tree,entropy,28,19,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,entropy,28,19,sqrt,0,0,0,0,0,0,0,0,0,0.956,0.955,0.975,0.974,0.00353

Decision Tree,entropy,28,19,log2,0,0,0,0,0,0,0,0,0,0.975,0.975,0.925,0.927,0.00252

Decision Tree,entropy,28,20,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00296

Decision Tree,entropy,28,20,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.004

Decision Tree,entropy,28,20,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00405

Decision Tree,entropy,28,20,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.00401

Decision Tree,gini,29,1,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,29,1,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.95,0.949,0.003

Decision Tree,gini,29,1,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,29,1,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,29,2,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.003

Decision Tree,gini,29,2,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.004

Decision Tree,gini,29,2,sqrt,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.001

Decision Tree,gini,29,2,log2,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.001

Decision Tree,gini,29,3,nan,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.002

Decision Tree,gini,29,3,auto,0,0,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.00299

