model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration
Random Forest ,gini,19,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15156
Random Forest ,gini,19,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15159
Random Forest ,gini,19,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15359
Random Forest ,gini,19,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15359
Random Forest ,gini,19,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15559
Random Forest ,gini,19,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14761
Random Forest ,gini,19,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16353
Random Forest ,gini,19,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16655
Random Forest ,gini,19,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15455
Random Forest ,gini,19,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14558
Random Forest ,gini,19,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14957
Random Forest ,gini,20,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15455
Random Forest ,gini,20,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15555
Random Forest ,gini,20,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16752
Random Forest ,gini,20,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15459
Random Forest ,gini,20,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16154
Random Forest ,gini,20,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15455
Random Forest ,gini,20,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15356
Random Forest ,gini,20,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16057
Random Forest ,gini,20,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15858
Random Forest ,gini,20,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1486
Random Forest ,gini,20,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16253
Random Forest ,gini,20,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15653
Random Forest ,gini,20,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16157
Random Forest ,gini,20,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15359
Random Forest ,gini,20,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16257
Random Forest ,gini,20,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15858
Random Forest ,gini,20,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16157
Random Forest ,gini,20,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,20,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1496
Random Forest ,gini,20,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16154
Random Forest ,gini,21,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14657
Random Forest ,gini,21,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17952
Random Forest ,gini,21,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16851
Random Forest ,gini,21,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16257
Random Forest ,gini,21,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,21,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16057
Random Forest ,gini,21,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15858
Random Forest ,gini,21,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15558
Random Forest ,gini,21,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,21,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15655
Random Forest ,gini,21,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,21,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15458
Random Forest ,gini,21,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,21,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,21,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15356
Random Forest ,gini,21,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14957
Random Forest ,gini,21,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16855
Random Forest ,gini,21,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16257
Random Forest ,gini,21,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15057
Random Forest ,gini,21,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15256
Random Forest ,gini,22,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15658
Random Forest ,gini,22,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15957
Random Forest ,gini,22,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1496
Random Forest ,gini,22,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16552
Random Forest ,gini,22,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15754
Random Forest ,gini,22,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15455
Random Forest ,gini,22,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,22,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15459
Random Forest ,gini,22,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15256
Random Forest ,gini,22,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15559
Random Forest ,gini,22,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16655
Random Forest ,gini,22,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15957
Random Forest ,gini,22,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,22,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15858
Random Forest ,gini,22,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15754
Random Forest ,gini,22,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15655
Random Forest ,gini,22,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15558
Random Forest ,gini,22,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16452
Random Forest ,gini,22,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16157
Random Forest ,gini,22,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,23,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16157
Random Forest ,gini,23,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15056
Random Forest ,gini,23,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17549
Random Forest ,gini,23,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15259
Random Forest ,gini,23,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15056
Random Forest ,gini,23,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16257
Random Forest ,gini,23,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16456
Random Forest ,gini,23,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15455
Random Forest ,gini,23,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14561
Random Forest ,gini,23,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15555
Random Forest ,gini,23,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15555
Random Forest ,gini,23,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17154
Random Forest ,gini,23,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15954
Random Forest ,gini,23,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15156
Random Forest ,gini,23,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15255
Random Forest ,gini,23,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15356
Random Forest ,gini,23,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16852
Random Forest ,gini,23,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15356
Random Forest ,gini,23,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,23,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1506
Random Forest ,gini,24,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16456
Random Forest ,gini,24,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1725
Random Forest ,gini,24,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,24,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15555
Random Forest ,gini,24,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15857
Random Forest ,gini,24,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15761
Random Forest ,gini,24,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.14957
Random Forest ,gini,24,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,24,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17354
Random Forest ,gini,24,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16855
Random Forest ,gini,24,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1496
Random Forest ,gini,24,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15256
Random Forest ,gini,24,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15758
Random Forest ,gini,24,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1586
Random Forest ,gini,24,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,24,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16955
Random Forest ,gini,24,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15362
Random Forest ,gini,24,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15355
Random Forest ,gini,24,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17354
Random Forest ,gini,24,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1875
Random Forest ,gini,25,2,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19244
Random Forest ,gini,25,2,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16257
Random Forest ,gini,25,4,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16755
Random Forest ,gini,25,4,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1506
Random Forest ,gini,25,6,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16955
Random Forest ,gini,25,6,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15858
Random Forest ,gini,25,8,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1845
Random Forest ,gini,25,8,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16951
Random Forest ,gini,25,10,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,25,10,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16656
Random Forest ,gini,25,12,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16656
Random Forest ,gini,25,12,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16456
Random Forest ,gini,25,14,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15854
Random Forest ,gini,25,14,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16057
Random Forest ,gini,25,16,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16755
Random Forest ,gini,25,16,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16655
Random Forest ,gini,25,18,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15655
Random Forest ,gini,25,18,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16253
Random Forest ,gini,25,20,sqrt,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.16456
Random Forest ,gini,25,20,log2,0,90,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.15957
Random Forest ,gini,1,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19045
Random Forest ,gini,1,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19049
Random Forest ,gini,1,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1875
Random Forest ,gini,1,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20046
Random Forest ,gini,1,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19448
Random Forest ,gini,1,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18351
Random Forest ,gini,1,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18946
Random Forest ,gini,1,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18746
Random Forest ,gini,1,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18846
Random Forest ,gini,1,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19747
Random Forest ,gini,1,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1865
Random Forest ,gini,1,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19046
Random Forest ,gini,1,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17749
Random Forest ,gini,1,14,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19145
Random Forest ,gini,1,16,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18949
Random Forest ,gini,1,16,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18746
Random Forest ,gini,1,18,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
Random Forest ,gini,1,18,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20246
Random Forest ,gini,1,20,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18348
Random Forest ,gini,1,20,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18447
Random Forest ,gini,2,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1885
Random Forest ,gini,2,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,2,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19448
Random Forest ,gini,2,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20645
Random Forest ,gini,2,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18949
Random Forest ,gini,2,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,2,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18547
Random Forest ,gini,2,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18547
Random Forest ,gini,2,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19246
Random Forest ,gini,2,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17749
Random Forest ,gini,2,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19847
Random Forest ,gini,2,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19647
Random Forest ,gini,2,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19644
Random Forest ,gini,2,14,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18251
Random Forest ,gini,2,16,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18547
Random Forest ,gini,2,16,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19448
Random Forest ,gini,2,18,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19149
Random Forest ,gini,2,18,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19046
Random Forest ,gini,2,20,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18151
Random Forest ,gini,2,20,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19548
Random Forest ,gini,3,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18346
Random Forest ,gini,3,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19249
Random Forest ,gini,3,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19248
Random Forest ,gini,3,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
Random Forest ,gini,3,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19046
Random Forest ,gini,3,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19943
Random Forest ,gini,3,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19245
Random Forest ,gini,3,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19747
Random Forest ,gini,3,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19847
Random Forest ,gini,3,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18846
Random Forest ,gini,3,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.17949
Random Forest ,gini,3,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20542
Random Forest ,gini,3,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18351
Random Forest ,gini,3,14,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18946
Random Forest ,gini,3,16,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18746
Random Forest ,gini,3,16,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20246
Random Forest ,gini,3,18,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1865
Random Forest ,gini,3,18,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19847
Random Forest ,gini,3,20,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
Random Forest ,gini,3,20,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19049
Random Forest ,gini,4,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18348
Random Forest ,gini,4,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18348
Random Forest ,gini,4,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18547
Random Forest ,gini,4,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19249
Random Forest ,gini,4,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20342
Random Forest ,gini,4,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19345
Random Forest ,gini,4,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19444
Random Forest ,gini,4,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20542
Random Forest ,gini,4,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,4,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18346
Random Forest ,gini,4,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19943
Random Forest ,gini,4,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1885
Random Forest ,gini,4,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18647
Random Forest ,gini,4,14,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19249
Random Forest ,gini,4,16,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19149
Random Forest ,gini,4,16,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20342
Random Forest ,gini,4,18,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18348
Random Forest ,gini,4,18,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18647
Random Forest ,gini,4,20,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18351
Random Forest ,gini,4,20,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18348
Random Forest ,gini,5,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18546
Random Forest ,gini,5,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19543
Random Forest ,gini,5,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19744
Random Forest ,gini,5,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19244
Random Forest ,gini,5,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,5,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1875
Random Forest ,gini,5,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
Random Forest ,gini,5,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19248
Random Forest ,gini,5,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18946
Random Forest ,gini,5,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20346
Random Forest ,gini,5,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19248
Random Forest ,gini,5,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19246
Random Forest ,gini,5,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,5,14,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18148
Random Forest ,gini,5,16,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18846
Random Forest ,gini,5,16,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18052
Random Forest ,gini,5,18,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20542
Random Forest ,gini,5,18,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
Random Forest ,gini,5,20,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19345
Random Forest ,gini,5,20,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18251
Random Forest ,gini,6,2,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18048
Random Forest ,gini,6,2,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19648
Random Forest ,gini,6,4,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.20143
Random Forest ,gini,6,4,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19448
Random Forest ,gini,6,6,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18747
Random Forest ,gini,6,6,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18747
Random Forest ,gini,6,8,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19348
Random Forest ,gini,6,8,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19049
Random Forest ,gini,6,10,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19345
Random Forest ,gini,6,10,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18347
Random Forest ,gini,6,12,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.19245
Random Forest ,gini,6,12,log2,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.18248
Random Forest ,gini,6,14,sqrt,0,110,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.1855
